gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human	expmean	expsd	zscore	other.x	zmean	tiss	gen	other.y	pval_t	pval_w	fc_med	fc_mean
Erbb42	5w	TG liver	R	271	0.0151966277032641	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4272281034189757	WT liver	-0.40950017370963493	liver	TG	WT liver	0.9140368399859191	0.5476190476190477	-1.122963359164759	1.0283243545107352
Erbb42	5w	WT hypoth	S	261	0.789425103584005	Q61527	Q15303	0.21161652562708871	0.4597541602528867	1.25677726904982	WT hypoth	1.9014505423690469	hypoth	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT hypoth	S	265	1.29125551391846	Q61527	Q15303	0.21161652562708871	0.4597541602528867	2.3482962888199173	WT hypoth	1.9014505423690469	hypoth	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT hypoth	S	267	1.14504671328459	Q61527	Q15303	0.21161652562708871	0.4597541602528867	2.0302811118534962	WT hypoth	1.9014505423690469	hypoth	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT hypoth	S	269	0.978326896349154	Q61527	Q15303	0.21161652562708871	0.4597541602528867	1.6676529262950837	WT hypoth	1.9014505423690469	hypoth	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT hypoth	S	271	1.22502738784562	Q61527	Q15303	0.21161652562708871	0.4597541602528867	2.204245115826917	WT hypoth	1.9014505423690469	hypoth	WT	NA	NA	NA	NA	NA
Erbb42	5w	TG hypoth	T	261	1.73747406023664	Q61527	Q15303	0.21161652562708871	0.4597541602528867	3.318855306867168	WT hypoth	2.150841761824764	hypoth	TG	WT hypoth	0.6651577403127715	0.7922077922077921	1.1314004423917854	1.1055967277770335
Erbb42	5w	TG hypoth	T	263	0.69698403403292	Q61527	Q15303	0.21161652562708871	0.4597541602528867	1.055710965483936	WT hypoth	2.150841761824764	hypoth	TG	WT hypoth	0.6651577403127715	0.7922077922077921	1.1314004423917854	1.1055967277770335
Erbb42	5w	TG hypoth	T	265	1.76594861021306	Q61527	Q15303	0.21161652562708871	0.4597541602528867	3.3807896022757347	WT hypoth	2.150841761824764	hypoth	TG	WT hypoth	0.6651577403127715	0.7922077922077921	1.1314004423917854	1.1055967277770335
Erbb42	5w	TG hypoth	T	267	1.58612510265198	Q61527	Q15303	0.21161652562708871	0.4597541602528867	2.9896599005626094	WT hypoth	2.150841761824764	hypoth	TG	WT hypoth	0.6651577403127715	0.7922077922077921	1.1314004423917854	1.1055967277770335
Erbb42	5w	TG hypoth	T	269	0.411430421608525	Q61527	Q15303	0.21161652562708871	0.4597541602528867	0.4346103053673927	WT hypoth	2.150841761824764	hypoth	TG	WT hypoth	0.6651577403127715	0.7922077922077921	1.1314004423917854	1.1055967277770335
Erbb42	5w	TG hypoth	T	271	1.00488761328691	Q61527	Q15303	0.21161652562708871	0.4597541602528867	1.7254244903917442	WT hypoth	2.150841761824764	hypoth	TG	WT hypoth	0.6651577403127715	0.7922077922077921	1.1314004423917854	1.1055967277770335
Erbb42	5w	WT ScW	U	4	0.00393536721206271	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4517221949678312	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	6	0.0016329578207313	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4567301091758614	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	8	0.00354576552729569	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4525696080386618	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	10	0.00264064218519013	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.454538319624888	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	12	0.00156285638560118	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4568825850884046	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	14	0.019705466993529	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.41742103764324723	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	16	0.00139378422304388	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45725032980324165	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	18	0.00317632744730923	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45337316374718056	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT ScW	U	20	0.00167201012303858	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45664516747074274	WT ScW	-0.45079250172889546	ScW	WT	NA	NA	NA	NA	NA
Erbb42	5w	TG ScW	V	4	0.00505141558949015	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.44929470550952255	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	6	0.00501504579491005	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.44937381255786357	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	8	4.97169632010066e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4592005342136609	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	10	0.00102016609988994	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4580629774211521	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	12	7.82320554646521e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4585803094342275	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	14	0.00341393677468185	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45285634552580345	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	16	0.0033801860965841698	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4529297557981088	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	18	0.00359342738957411	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45246593989077116	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	TG ScW	V	20	0.00557536155103603	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.44815508349662403	WT ScW	-0.4534354959830816	ScW	TG	WT ScW	0.5667304679510643	0.8633072809543397	1.2928433825032004	-1.3860403492329263
Erbb42	5w	WT gWAT	Y	10	4.44579879202966e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4593149208954001	WT gWAT	-0.45951406822287116	gWAT	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT gWAT	Y	12	2.63930886137266e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.459707846090392	WT gWAT	-0.45951406822287116	gWAT	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT gWAT	Y	16	2.55332720892198e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4597265477487747	WT gWAT	-0.45951406822287116	gWAT	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT gWAT	Y	18	2.88596249775186e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4596541970627805	WT gWAT	-0.45951406822287116	gWAT	WT	NA	NA	NA	NA	NA
Erbb42	5w	WT gWAT	Y	20	5.1266559846689e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4591668293170086	WT gWAT	-0.45951406822287116	gWAT	WT	NA	NA	NA	NA	NA
Erbb42	5w	TG gWAT	Z	4	0.0019730318971405	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4559904223914675	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	6	0.0165257629007726	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4243371340435656	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	8	4.08966404413454e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45939238289111084	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	12	0.00152238151409271	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.456970620988909	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	14	9.09757932791472e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45830312351800906	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	16	0.00231440768122876	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.4552479042946209	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	18	2.6685391222272e-4	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45970148828803115	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb42	5w	TG gWAT	Z	20	0.00158967508929854	Q61527	Q15303	0.21161652562708871	0.4597541602528867	-0.45682425238363344	WT gWAT	-0.4533459160999184	gWAT	TG	WT gWAT	0.18371548295215284	0.029526029526029528	5.391713519866449	9.033043536306733
Erbb3	5w	WT BAT	P	8	0.0236138828153157	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6592795281266214	WT BAT	-0.6646550896262173	BAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT BAT	P	10	0.0170388843634872	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6693217724386396	WT BAT	-0.6646550896262173	BAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT BAT	P	14	0.0172890245438382	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6689397238614816	WT BAT	-0.6646550896262173	BAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT BAT	P	16	0.0272161385914717	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6537776663629159	WT BAT	-0.6646550896262173	BAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT BAT	P	18	0.0104666684643494	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6793597668524813	WT BAT	-0.6646550896262173	BAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT BAT	P	20	0.0249413218939029	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6572520801151642	WT BAT	-0.6646550896262173	BAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT liver	P	261	1.45414036821428	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.5256177865174787	WT liver	1.4024289515685473	liver	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT liver	P	263	0.804396143120233	Q61526	P21860	0.4552665833542829	0.6547339665855116	0.5332388077965281	WT liver	1.4024289515685473	liver	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT liver	P	265	1.57306968967264	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.7072630463145007	WT liver	1.4024289515685473	liver	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT liver	P	269	1.66233161366932	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.8435961656456819	WT liver	1.4024289515685473	liver	WT	NA	NA	NA	NA	NA
Erbb3	5w	TG BAT	R	6	0.0128712489151131	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.675687160002246	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	8	0.0398886885180123	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6344224006011151	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	10	0.0125452484555245	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6761850728588047	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	12	0.0123776915501191	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6764409888704319	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	14	0.0161192905611783	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6707263029032872	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	16	0.0181305509917269	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6676544286258039	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	18	0.0196647584846713	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6653111753790762	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG BAT	R	20	0.0264460518449699	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6549538490352735	WT BAT	-0.6651726722845048	BAT	TG	WT BAT	0.9369932138667696	0.7545787545787546	-1.1942509951753155	-1.0171537018112247
Erbb3	5w	TG liver	R	263	1.19484265433994	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.1295825613609198	WT liver	2.0174575144361984	liver	TG	WT liver	0.2298147503123077	0.5555555555555556	1.0112585635321754	1.2931813967417007
Erbb3	5w	TG liver	R	265	2.42587135249695	Q61526	P21860	0.4552665833542829	0.6547339665855116	3.0097793450667054	WT liver	2.0174575144361984	liver	TG	WT liver	0.2298147503123077	0.5555555555555556	1.0112585635321754	1.2931813967417007
Erbb3	5w	TG liver	R	267	2.23972304042932	Q61526	P21860	0.4552665833542829	0.6547339665855116	2.7254679734749607	WT liver	2.0174575144361984	liver	TG	WT liver	0.2298147503123077	0.5555555555555556	1.0112585635321754	1.2931813967417007
Erbb3	5w	TG liver	R	269	1.53064604732444	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.642467809602646	WT liver	2.0174575144361984	liver	TG	WT liver	0.2298147503123077	0.5555555555555556	1.0112585635321754	1.2931813967417007
Erbb3	5w	TG liver	R	271	1.48973962640356	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.5799898826757597	WT liver	2.0174575144361984	liver	TG	WT liver	0.2298147503123077	0.5555555555555556	1.0112585635321754	1.2931813967417007
Erbb3	5w	WT hypoth	S	261	0.713847394705146	Q61526	P21860	0.4552665833542829	0.6547339665855116	0.39494027276358074	WT hypoth	0.838682201101483	hypoth	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT hypoth	S	263	0.698429346605431	Q61526	P21860	0.4552665833542829	0.6547339665855116	0.37139170359414947	WT hypoth	0.838682201101483	hypoth	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT hypoth	S	265	1.07469793676379	Q61526	P21860	0.4552665833542829	0.6547339665855116	0.9460809810126237	WT hypoth	0.838682201101483	hypoth	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT hypoth	S	267	0.67384716750666	Q61526	P21860	0.4552665833542829	0.6547339665855116	0.3338464098514573	WT hypoth	0.838682201101483	hypoth	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT hypoth	S	269	1.35813351505237	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.3789828812557383	WT hypoth	0.838682201101483	hypoth	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT hypoth	S	271	1.50732648488335	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.606850958131348	WT hypoth	0.838682201101483	hypoth	WT	NA	NA	NA	NA	NA
Erbb3	5w	TG hypoth	T	261	1.56873646385109	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.700644746298468	WT hypoth	1.3532411153366966	hypoth	TG	WT hypoth	0.15265568202051277	0.17142857142857143	1.5547991098566507	1.3354299127676466
Erbb3	5w	TG hypoth	T	263	0.97896086619939	Q61526	P21860	0.4552665833542829	0.6547339665855116	0.7998581249361683	WT hypoth	1.3532411153366966	hypoth	TG	WT hypoth	0.15265568202051277	0.17142857142857143	1.5547991098566507	1.3354299127676466
Erbb3	5w	TG hypoth	T	265	1.60532847067556	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.756533105070047	WT hypoth	1.3532411153366966	hypoth	TG	WT hypoth	0.15265568202051277	0.17142857142857143	1.5547991098566507	1.3354299127676466
Erbb3	5w	TG hypoth	T	271	1.21209222545508	Q61526	P21860	0.4552665833542829	0.6547339665855116	1.155928485042103	WT hypoth	1.3532411153366966	hypoth	TG	WT hypoth	0.15265568202051277	0.17142857142857143	1.5547991098566507	1.3354299127676466
Erbb3	5w	WT ScW	U	6	0.174261234240108	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.42919011912523725	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT ScW	U	8	0.123234596121508	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.5071250373099587	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT ScW	U	10	0.150077555647718	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.4661267679423282	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT ScW	U	12	0.181435084953246	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.4182332250594686	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT ScW	U	16	0.17428020583686	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.42916114308654035	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT ScW	U	18	0.167381192239361	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.4396982680099316	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT ScW	U	20	0.0122996546513481	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6765601775833345	WT ScW	-0.48087067687382845	ScW	WT	NA	NA	NA	NA	NA
Erbb3	5w	TG ScW	V	6	0.187942893189969	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.40829360290932765	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	8	0.423674734791915	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.04825142756396441	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	10	0.0358360560467071	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6406121397595095	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	12	0.0418650010691659	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.631403903544272	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	14	0.150624277765446	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.4652917385324762	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	16	0.213719921136001	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.3689233712403321	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	18	0.237735170918598	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.3322439701274825	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	TG ScW	V	20	0.214697733417161	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.36742992148659565	WT ScW	-0.407806259395495	ScW	TG	WT ScW	0.350189375001668	0.1892773892773893	1.1998445253979853	1.3406659952648736
Erbb3	5w	WT gWAT	Y	4	0.00803637514414025	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6830716459426762	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT gWAT	Y	6	0.00408225581123472	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.689110922251383	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT gWAT	Y	8	0.00312130007027628	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6905786263724476	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT gWAT	Y	10	0.004936220242531	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6878066300122776	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT gWAT	Y	12	8.38984618660547e-4	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6940644932559364	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT gWAT	Y	16	0.00489530958877835	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6878691144041688	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	WT gWAT	Y	18	0.0104588965692852	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6793716371623488	WT gWAT	-0.6874104384858912	gWAT	WT	NA	NA	NA	NA	NA
Erbb3	5w	TG gWAT	Z	4	0.01050395452951	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6793028184321099	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	8	0.0114784485918848	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6778144367196766	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	10	0.0108419901731562	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6787865237828357	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	12	0.00938024198183842	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6810191071921566	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	14	0.019268150771051	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6659169293705618	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	16	0.0178492575931686	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6680840586937616	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	18	0.0232469359805062	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6598399799338235	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Erbb3	5w	TG gWAT	Z	20	0.0090212602664566	Q61526	P21860	0.4552665833542829	0.6547339665855116	-0.6815673935705981	WT gWAT	-0.6740414059619405	gWAT	TG	WT gWAT	0.0023001253964007075	0.0012432012432012432	2.2797780569595374	2.6847188981605554
Th	5w	WT BAT	P	6	0.00164779409504984	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.33096724192688987	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	8	0.00485694402146578	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3250406183119786	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	10	6.83901714434544e-4	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3327473480223279	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	12	5.0287497588171e-5	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.33391749995240594	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	14	0.00486485357113097	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3250260110406127	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	16	9.28849627459685e-5	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.33383883141128806	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	18	5.41345972441314e-4	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3330106184354625	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT BAT	P	20	3.21536232793986e-5	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.33395098939670503	WT BAT	-0.33106239481220884	BAT	WT	NA	NA	NA	NA	NA
Th	5w	WT liver	P	261	4.78743927919416e-4	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3331262312188826	WT liver	-0.3328243710842025	liver	WT	NA	NA	NA	NA	NA
Th	5w	WT liver	P	263	5.59824399242583e-4	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3329764926753211	WT liver	-0.3328243710842025	liver	WT	NA	NA	NA	NA	NA
Th	5w	WT liver	P	265	1.65048448038978e-4	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.33370556066175056	WT liver	-0.3328243710842025	liver	WT	NA	NA	NA	NA	NA
Th	5w	WT liver	P	267	3.66800001548805e-4	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.33333296805972407	WT liver	-0.3328243710842025	liver	WT	NA	NA	NA	NA	NA
Th	5w	WT liver	P	269	0.00164055944259637	P24529	P07101	0.18086003517671442	0.5414802988908862	-0.3309806028053342	WT liver	-0.3328243710842025	liver	WT	NA	NA	NA	NA	NA
