gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human
Bmp8bendog	5w	WT ScW	U	347	0.000844881244117086	P55105	P34820
Bmp8bendog	5w	WT ScW	U	349	0.00135009833612036	P55105	P34820
Bmp8bendog	5w	WT ScW	U	351	0.000253742132016828	P55105	P34820
Bmp8bendog	5w	WT ScW	U	355	0.0129016544229118	P55105	P34820
Bmp8bendog	5w	WT ScW	U	357	0.00101995193125672	P55105	P34820
Bmp8bendog	5w	WT ScW	U	359	0.000325585485813279	P55105	P34820
Bmp8bendog	5w	WT ScW	U	361	0.000444368083866825	P55105	P34820
Bmp8bendog	5w	WT ScW	W	4	4.05788109684624e-05	P55105	P34820
Bmp8bendog	5w	WT ScW	W	6	3.6384613669138e-05	P55105	P34820
Bmp8bendog	5w	WT ScW	W	8	2.84520303364098e-05	P55105	P34820
Bmp8bendog	5w	WT ScW	W	10	0.00104652814507406	P55105	P34820
Bmp8bendog	5w	WT ScW	W	12	0.000115718184498785	P55105	P34820
Bmp8bendog	5w	WT ScW	W	16	0.000384891753030697	P55105	P34820
Bmp8bendog	5w	WT ScW	W	18	6.76563642079514e-05	P55105	P34820
Bmp8bendog	5w	WT ScW	W	20	6.20958438031515e-05	P55105	P34820
Bmp8bendog	5w	KO ScW	X	4	0.00314735201638246	P55105	P34820
Bmp8bendog	5w	KO ScW	X	6	0.00166073838148114	P55105	P34820
Bmp8bendog	5w	KO ScW	X	8	0.00540541752179436	P55105	P34820
Bmp8bendog	5w	KO ScW	X	10	0.00238096033822593	P55105	P34820
Bmp8bendog	5w	KO ScW	X	12	0.000266174883547078	P55105	P34820
Bmp8bendog	5w	KO ScW	X	14	0.00352184767887427	P55105	P34820
Bmp8bendog	5w	KO ScW	X	16	0.00496782550096971	P55105	P34820
Bmp8bendog	5w	KO ScW	X	18	0.00223691026493878	P55105	P34820
Bmp8bendog	5w	KO ScW	X	20	0.00251823766482075	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	12	2.03751279838422e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	14	8.32390554237006e-06	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	16	1.2797665240702e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	18	6.71323204804374e-06	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	20	1.78220681018433e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	345	0.00124050746659228	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	347	0.00163921355671057	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	349	0.000585720513977237	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	351	9.68855067929751e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	353	0.000494187112506107	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	355	0.000195059573099156	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	359	3.79021401941204e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	Y	361	7.17409864314376e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	AA	8	2.70831894257038e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	AA	10	0.00042863610472895	P55105	P34820
Bmp8bendog	5w	WT gWAT	AA	12	2.05020901229097e-05	P55105	P34820
Bmp8bendog	5w	WT gWAT	AA	14	9.23862601132077e-05	P55105	P34820
Scd1	5w	WT BAT	P	8	2.22383264226781	P13516	O00767
Scd1	5w	WT BAT	P	10	2.45795297290801	P13516	O00767
Scd1	5w	WT BAT	P	14	1.70750573448062	P13516	O00767
Scd1	5w	WT BAT	P	16	1.84729272802306	P13516	O00767
Scd1	5w	WT BAT	P	18	0.20281924843638	P13516	O00767
Scd1	5w	WT BAT	P	20	0.337362126435701	P13516	O00767
Scd1	5w	WT liver	P	261	0.0645622926049525	P13516	O00767
Scd1	5w	WT liver	P	263	0.0530452914128071	P13516	O00767
Scd1	5w	WT liver	P	265	0.0983707373085618	P13516	O00767
Scd1	5w	WT liver	P	267	0.100582821342267	P13516	O00767
Scd1	5w	WT liver	P	269	0.0832523936841951	P13516	O00767
Scd1	5w	TG BAT	R	4	0.137239108570631	P13516	O00767
Scd1	5w	TG BAT	R	6	0.655448146269972	P13516	O00767
Scd1	5w	TG BAT	R	8	1.16865086546845	P13516	O00767
Scd1	5w	TG BAT	R	12	0.493835198904213	P13516	O00767
Scd1	5w	TG BAT	R	16	0.221054840398032	P13516	O00767
Scd1	5w	TG BAT	R	18	0.946314876045978	P13516	O00767
Scd1	5w	TG BAT	R	20	1.52809720273716	P13516	O00767
Scd1	5w	TG liver	R	261	0.158080944590426	P13516	O00767
Scd1	5w	TG liver	R	263	0.0564741370658217	P13516	O00767
Scd1	5w	TG liver	R	267	0.0485314814073918	P13516	O00767
Scd1	5w	TG liver	R	269	0.0590845696242231	P13516	O00767
Scd1	5w	TG liver	R	271	0.10311651323493	P13516	O00767
Scd1	5w	WT ScW	U	4	0.343348451811549	P13516	O00767
Scd1	5w	WT ScW	U	6	0.210110371747074	P13516	O00767
Scd1	5w	WT ScW	U	8	0.336320597607156	P13516	O00767
Scd1	5w	WT ScW	U	10	0.41871988949992	P13516	O00767
Scd1	5w	WT ScW	U	12	0.551104040810546	P13516	O00767
Scd1	5w	WT ScW	U	16	0.492805147767506	P13516	O00767
Scd1	5w	WT ScW	U	18	0.1059521540779	P13516	O00767
Scd1	5w	WT ScW	U	20	0.197809948828887	P13516	O00767
Scd1	5w	TG ScW	V	4	0.154747808575855	P13516	O00767
Scd1	5w	TG ScW	V	6	0.40161868972032	P13516	O00767
Scd1	5w	TG ScW	V	8	0.219992171496788	P13516	O00767
Scd1	5w	TG ScW	V	10	0.418803392875779	P13516	O00767
Scd1	5w	TG ScW	V	12	0.044213584960208	P13516	O00767
Scd1	5w	TG ScW	V	14	0.134938621473995	P13516	O00767
Scd1	5w	TG ScW	V	16	0.0676400203283906	P13516	O00767
Scd1	5w	TG ScW	V	18	0.239690182245062	P13516	O00767
Scd1	5w	TG ScW	V	20	0.375974164913653	P13516	O00767
Scd1	5w	WT gWAT	Y	4	0.270367437472017	P13516	O00767
Scd1	5w	WT gWAT	Y	6	0.22638781718198	P13516	O00767
Scd1	5w	WT gWAT	Y	8	0.465406543977849	P13516	O00767
Scd1	5w	WT gWAT	Y	10	0.134830125452054	P13516	O00767
Scd1	5w	WT gWAT	Y	12	0.147468910991964	P13516	O00767
Scd1	5w	WT gWAT	Y	14	0.291148052902913	P13516	O00767
Scd1	5w	WT gWAT	Y	16	0.404293732294482	P13516	O00767
Scd1	5w	WT gWAT	Y	18	0.229286682152954	P13516	O00767
Scd1	5w	TG gWAT	Z	4	0.59374899867915	P13516	O00767
Scd1	5w	TG gWAT	Z	6	0.889268324899626	P13516	O00767
Scd1	5w	TG gWAT	Z	8	0.881552617959992	P13516	O00767
Scd1	5w	TG gWAT	Z	10	0.544681142459718	P13516	O00767
Scd1	5w	TG gWAT	Z	12	0.542188363546455	P13516	O00767
Scd1	5w	TG gWAT	Z	14	0.959714498219611	P13516	O00767
Scd1	5w	TG gWAT	Z	16	0.594998745656298	P13516	O00767
Scd1	5w	TG gWAT	Z	18	0.947196057799821	P13516	O00767
Fas	5w	WT BAT	P	8	1.96838670624198	P25446	P25445
Fas	5w	WT BAT	P	10	2.17010286230067	P25446	P25445
Fas	5w	WT BAT	P	14	1.60078306305434	P25446	P25445
Fas	5w	WT BAT	P	16	2.99912279055279	P25446	P25445
Fas	5w	WT BAT	P	18	1.76243406630905	P25446	P25445
Fas	5w	WT BAT	P	20	1.96786408512807	P25446	P25445
Fas	5w	WT liver	P	261	0.0103135343518138	P25446	P25445
Fas	5w	WT liver	P	263	0.00472276531934102	P25446	P25445
Fas	5w	WT liver	P	265	0.0294762257326189	P25446	P25445
Fas	5w	WT liver	P	267	0.0204088340374611	P25446	P25445
Fas	5w	WT liver	P	269	0.0061884312715656	P25446	P25445
Fas	5w	TG BAT	R	4	2.45833191522022	P25446	P25445
Fas	5w	TG BAT	R	6	2.22384347096377	P25446	P25445
Fas	5w	TG BAT	R	8	1.85131788535214	P25446	P25445
Fas	5w	TG BAT	R	12	1.39855019143247	P25446	P25445
Fas	5w	TG BAT	R	14	2.29374324975355	P25446	P25445
Fas	5w	TG BAT	R	18	1.12795378606153	P25446	P25445
Fas	5w	TG BAT	R	20	2.00412001053064	P25446	P25445
Fas	5w	TG liver	R	261	0.0521041901134503	P25446	P25445
Fas	5w	TG liver	R	263	0.0183380879776908	P25446	P25445
Fas	5w	TG liver	R	265	0.0518107407796687	P25446	P25445
Fas	5w	TG liver	R	267	0.0125886702711176	P25446	P25445
Fas	5w	TG liver	R	269	0.0104448252163794	P25446	P25445
Fas	5w	TG liver	R	271	0.0223396723541848	P25446	P25445
Fas	5w	WT ScW	U	4	0.160457622398937	P25446	P25445
Fas	5w	WT ScW	U	6	0.113770470544112	P25446	P25445
Fas	5w	WT ScW	U	8	0.120379887594264	P25446	P25445
Fas	5w	WT ScW	U	10	0.141700408162678	P25446	P25445
Fas	5w	WT ScW	U	12	0.157478902654126	P25446	P25445
Fas	5w	WT ScW	U	14	0.113905841727969	P25446	P25445
Fas	5w	WT ScW	U	18	0.106245850763395	P25446	P25445
Fas	5w	WT ScW	U	20	0.0854122740580298	P25446	P25445
Fas	5w	TG ScW	V	4	0.0690199362713733	P25446	P25445
Fas	5w	TG ScW	V	6	0.141674707964949	P25446	P25445
Fas	5w	TG ScW	V	8	0.106455611523006	P25446	P25445
Fas	5w	TG ScW	V	12	0.113533384215712	P25446	P25445
Fas	5w	TG ScW	V	14	0.147640792279299	P25446	P25445
Fas	5w	TG ScW	V	16	0.0466168824734249	P25446	P25445
Fas	5w	TG ScW	V	18	0.11851464394849	P25446	P25445
Fas	5w	TG ScW	V	20	0.111097388132298	P25446	P25445
Fas	5w	WT gWAT	Y	4	0.142694065851218	P25446	P25445
Fas	5w	WT gWAT	Y	6	0.333133981399827	P25446	P25445
Fas	5w	WT gWAT	Y	10	0.278725803577355	P25446	P25445
Fas	5w	WT gWAT	Y	12	0.269683185538519	P25446	P25445
Fas	5w	WT gWAT	Y	14	0.393487976418426	P25446	P25445
Fas	5w	WT gWAT	Y	16	0.225587402726654	P25446	P25445
Fas	5w	WT gWAT	Y	18	0.278553176933126	P25446	P25445
Fas	5w	WT gWAT	Y	20	0.230841430620624	P25446	P25445
Fas	5w	TG gWAT	Z	4	0.196941381918426	P25446	P25445
Fas	5w	TG gWAT	Z	6	0.356977492981764	P25446	P25445
Fas	5w	TG gWAT	Z	8	0.380190720409509	P25446	P25445
Fas	5w	TG gWAT	Z	10	0.0609859686880609	P25446	P25445
Fas	5w	TG gWAT	Z	12	0.330190424938971	P25446	P25445
Fas	5w	TG gWAT	Z	14	0.230126763460678	P25446	P25445
Fas	5w	TG gWAT	Z	16	0.178822655838083	P25446	P25445
Fas	5w	TG gWAT	Z	18	0.222109666234403	P25446	P25445
Srebp1c	5w	WT BAT	P	8	1.86057412917003	Q9WTN3	P36956
Srebp1c	5w	WT BAT	P	10	1.68891336717837	Q9WTN3	P36956
Srebp1c	5w	WT BAT	P	14	1.51112827398938	Q9WTN3	P36956
Srebp1c	5w	WT BAT	P	16	1.74252925576504	Q9WTN3	P36956
Srebp1c	5w	WT BAT	P	18	0.72479580664479	Q9WTN3	P36956
Srebp1c	5w	WT BAT	P	20	1.04348264878829	Q9WTN3	P36956
Srebp1c	5w	WT liver	P	261	0.476069549279183	Q9WTN3	P36956
Srebp1c	5w	WT liver	P	263	0.379710144714592	Q9WTN3	P36956
Srebp1c	5w	WT liver	P	265	0.585724556712031	Q9WTN3	P36956
Srebp1c	5w	WT liver	P	267	0.315307553673153	Q9WTN3	P36956
Srebp1c	5w	WT liver	P	269	0.210462444870098	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	4	1.64490342165067	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	6	1.56730535774716	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	12	1.22089156843169	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	14	1.29017822497673	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	16	0.187670570124956	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	18	0.921739301230262	Q9WTN3	P36956
Srebp1c	5w	TG BAT	R	20	1.19629371651223	Q9WTN3	P36956
Srebp1c	5w	TG liver	R	261	0.833483423653735	Q9WTN3	P36956
Srebp1c	5w	TG liver	R	263	0.416156645618263	Q9WTN3	P36956
Srebp1c	5w	TG liver	R	265	0.755188851737109	Q9WTN3	P36956
Srebp1c	5w	TG liver	R	267	0.219354724120827	Q9WTN3	P36956
Srebp1c	5w	TG liver	R	269	0.215400345971334	Q9WTN3	P36956
Srebp1c	5w	TG liver	R	271	0.227737040155831	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	4	0.461065592846393	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	6	0.318850907178591	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	8	0.361900578213002	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	10	0.307879597853153	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	12	0.443126402844089	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	14	0.781480354760244	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	18	0.262627136058578	Q9WTN3	P36956
Srebp1c	5w	WT ScW	U	20	0.297341459677473	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	4	0.34863228315772	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	6	0.46403859045874	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	8	0.452997202923872	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	12	0.450762818508693	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	14	0.391543793244168	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	16	0.162783620659042	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	18	0.316030420764002	Q9WTN3	P36956
Srebp1c	5w	TG ScW	V	20	0.525142775656576	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	4	0.576009040989156	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	6	1.33724584062755	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	8	1.21972072577912	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	10	0.689125856658996	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	12	1.04921527825176	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	14	1.08749492816436	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	16	0.432272238419104	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	18	0.394850835004289	Q9WTN3	P36956
Srebp1c	5w	WT gWAT	Y	20	0.495529420560962	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	4	1.05244858802108	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	6	0.724842578026834	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	8	0.967028634488163	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	12	0.656913664066556	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	14	0.410540520757201	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	16	0.394250817789628	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	18	0.453853555374309	Q9WTN3	P36956
Srebp1c	5w	TG gWAT	Z	20	1.14992118030328	Q9WTN3	P36956
Bmp8btotal2	5w	WT BAT	P	6	0.245443863405914	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	8	0.310132551124183	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	10	0.364512355108743	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	12	0.236938162610395	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	14	0.377679149170261	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	16	0.216738472770919	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	18	0.208576923380815	P55105	P34820
Bmp8btotal2	5w	WT BAT	P	20	0.352940412314358	P55105	P34820
Bmp8btotal2	5w	WT liver	P	261	0.00469097862330663	P55105	P34820
Bmp8btotal2	5w	WT liver	P	263	0.0059688096703113	P55105	P34820
Bmp8btotal2	5w	WT liver	P	265	0.0040257152018324	P55105	P34820
Bmp8btotal2	5w	WT liver	P	267	0.00289388543104781	P55105	P34820
Bmp8btotal2	5w	WT liver	P	269	0.00789073466783957	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	4	5.04489683763624	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	6	4.77810545029951	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	12	5.36236826965563	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	14	4.44117334311971	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	16	6.24842335853786	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	18	5.75998662868963	P55105	P34820
Bmp8btotal2	5w	TG BAT	R	20	6.74502251235289	P55105	P34820
Bmp8btotal2	5w	TG liver	R	261	0.00481590537453474	P55105	P34820
Bmp8btotal2	5w	TG liver	R	263	0.00634566380459535	P55105	P34820
Bmp8btotal2	5w	TG liver	R	265	0.00592042644222963	P55105	P34820
Bmp8btotal2	5w	TG liver	R	267	0.00387488777326539	P55105	P34820
Bmp8btotal2	5w	TG liver	R	271	0.00804639316489452	P55105	P34820
Bmp8btotal2	5w	WT hypoth	S	261	0.011671473533742	P55105	P34820
Bmp8btotal2	5w	WT hypoth	S	263	0.0125848393384831	P55105	P34820
Bmp8btotal2	5w	WT hypoth	S	265	0.00795747071448466	P55105	P34820
Bmp8btotal2	5w	WT hypoth	S	267	0.0170980404117902	P55105	P34820
Bmp8btotal2	5w	WT hypoth	S	269	0.0159236659720626	P55105	P34820
Bmp8btotal2	5w	WT hypoth	S	271	0.00951811028974698	P55105	P34820
Bmp8btotal2	5w	TG hypoth	T	261	0.0254808969650358	P55105	P34820
Bmp8btotal2	5w	TG hypoth	T	263	0.0178392691089771	P55105	P34820
Bmp8btotal2	5w	TG hypoth	T	265	0.0225840619513397	P55105	P34820
Bmp8btotal2	5w	TG hypoth	T	267	0.0181113544209423	P55105	P34820
Bmp8btotal2	5w	TG hypoth	T	271	0.012515130832004	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	4	0.555889847630191	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	6	0.285495291157086	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	8	0.254613875435498	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	10	0.331043626618563	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	12	0.216458954000529	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	16	1.09373405830134	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	18	0.224397061616461	P55105	P34820
Bmp8btotal2	5w	WT ScW	U	20	0.200882802849922	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	4	1.14570111524129	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	6	2.56062497087159	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	8	2.00272509827689	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	10	1.92137921203174	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	12	1.49529783845091	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	14	1.72586823562906	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	16	1.27185984216854	P55105	P34820
Bmp8btotal2	5w	TG ScW	V	18	1.35738456471524	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	8	0.474853598790683	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	10	0.157857040006764	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	12	0.229639602887477	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	14	0.185568174215332	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	16	0.0962091172715433	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	18	0.166014018011393	P55105	P34820
Bmp8btotal2	5w	WT gWAT	Y	20	0.205715605834499	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	4	1.35880635604451	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	6	1.24583337086326	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	8	2.50642033794586	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	12	2.83493465469068	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	14	2.02384918607007	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	16	3.0554608950239	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	18	1.86447580747355	P55105	P34820
Bmp8btotal2	5w	TG gWAT	Z	20	1.6742758725823	P55105	P34820
Bmp8btotal	5w	WT BAT	P	6	0.0416128439861212	P55105	P34820
Bmp8btotal	5w	WT BAT	P	8	0.0206002114545171	P55105	P34820
Bmp8btotal	5w	WT BAT	P	10	0.017832900699684	P55105	P34820
Bmp8btotal	5w	WT BAT	P	12	0.0169352750697401	P55105	P34820
Bmp8btotal	5w	WT BAT	P	14	0.0169348727152178	P55105	P34820
Bmp8btotal	5w	WT BAT	P	16	0.0136774417067785	P55105	P34820
Bmp8btotal	5w	WT BAT	P	18	0.0174371989804961	P55105	P34820
Bmp8btotal	5w	WT BAT	P	20	0.0102458078817482	P55105	P34820
Bmp8btotal	5w	TG BAT	R	4	4.57403520303023	P55105	P34820
Bmp8btotal	5w	TG BAT	R	6	5.51485389665623	P55105	P34820
Bmp8btotal	5w	TG BAT	R	10	10.1268871436132	P55105	P34820
Bmp8btotal	5w	TG BAT	R	12	6.24154791294166	P55105	P34820
Bmp8btotal	5w	TG BAT	R	14	4.65189519739572	P55105	P34820
Bmp8btotal	5w	TG BAT	R	16	6.50480449909665	P55105	P34820
Bmp8btotal	5w	TG BAT	R	18	5.86002315246882	P55105	P34820
Bmp8btotal	5w	TG BAT	R	20	4.92078178542845	P55105	P34820
Bmp8btotal	5w	WT BAT	S	4	0.0214862901828366	P55105	P34820
Bmp8btotal	5w	WT BAT	S	6	0.0389852899616333	P55105	P34820
Bmp8btotal	5w	WT BAT	S	8	0.00937970628715281	P55105	P34820
Bmp8btotal	5w	WT BAT	S	10	0.0282915680009649	P55105	P34820
Bmp8btotal	5w	WT BAT	S	12	0.0326085379776678	P55105	P34820
Bmp8btotal	5w	WT BAT	S	14	0.023793942083079	P55105	P34820
Bmp8btotal	5w	WT BAT	S	18	0.020364445800036	P55105	P34820
Bmp8btotal	5w	WT BAT	S	20	0.0176280975519237	P55105	P34820
Bmp8btotal	5w	KO BAT	T	4	0.0109612517277519	P55105	P34820
Bmp8btotal	5w	KO BAT	T	6	0.00907466644378095	P55105	P34820
Bmp8btotal	5w	KO BAT	T	8	0.062154653061532	P55105	P34820
Bmp8btotal	5w	KO BAT	T	12	0.0724953122814199	P55105	P34820
Bmp8btotal	5w	KO BAT	T	14	0.0234350303676295	P55105	P34820
Bmp8btotal	5w	KO BAT	T	16	0.0255616060828073	P55105	P34820
Bmp8btotal	5w	KO BAT	T	18	0.00762075657162561	P55105	P34820
Bmp8btotal	5w	KO BAT	T	20	0.0288450255903674	P55105	P34820
Bmp8btotal	5w	WT ScW	U	4	0.000683970645794278	P55105	P34820
Bmp8btotal	5w	WT ScW	U	6	0.000276557191711222	P55105	P34820
Bmp8btotal	5w	WT ScW	U	8	0.00104307464780988	P55105	P34820
Bmp8btotal	5w	WT ScW	U	10	0.0012261756853382	P55105	P34820
Bmp8btotal	5w	WT ScW	U	12	0.000198776660474198	P55105	P34820
Bmp8btotal	5w	WT ScW	U	18	0.00513660241222803	P55105	P34820
Bmp8btotal	5w	WT ScW	U	20	0.00570099625043791	P55105	P34820
Bmp8btotal	5w	TG ScW	V	4	1.19229399918203	P55105	P34820
Bmp8btotal	5w	TG ScW	V	6	3.03729262810737	P55105	P34820
Bmp8btotal	5w	TG ScW	V	8	2.98925364109533	P55105	P34820
Bmp8btotal	5w	TG ScW	V	12	2.04547950590676	P55105	P34820
Bmp8btotal	5w	TG ScW	V	14	2.27568043312693	P55105	P34820
Bmp8btotal	5w	TG ScW	V	16	2.31195566114648	P55105	P34820
Bmp8btotal	5w	TG ScW	V	18	1.82847302022068	P55105	P34820
Bmp8btotal	5w	TG ScW	V	20	1.67775598899068	P55105	P34820
Bmp8btotal	5w	WT ScW	W	4	0.000269459931985582	P55105	P34820
Bmp8btotal	5w	WT ScW	W	6	0.000833328350746897	P55105	P34820
Bmp8btotal	5w	WT ScW	W	8	0.000250858796925986	P55105	P34820
Bmp8btotal	5w	WT ScW	W	10	0.00306637444351173	P55105	P34820
Bmp8btotal	5w	WT ScW	W	12	0.000110021413507579	P55105	P34820
Bmp8btotal	5w	WT ScW	W	16	0.0152520447688745	P55105	P34820
Bmp8btotal	5w	WT ScW	W	18	3.55223117048621e-05	P55105	P34820
Bmp8btotal	5w	WT ScW	W	20	0.000831742591996305	P55105	P34820
Bmp8btotal	5w	KO ScW	X	4	0.0128193712165707	P55105	P34820
Bmp8btotal	5w	KO ScW	X	6	0.00719408006805566	P55105	P34820
Bmp8btotal	5w	KO ScW	X	10	0.0114088552046028	P55105	P34820
Bmp8btotal	5w	KO ScW	X	14	0.0107036591690038	P55105	P34820
Bmp8btotal	5w	KO ScW	X	16	0.0155730720619283	P55105	P34820
Bmp8btotal	5w	KO ScW	X	18	0.00970606084582779	P55105	P34820
Bmp8btotal	5w	KO ScW	X	20	0.00654385887268488	P55105	P34820
Bmp8btotal	5w	WT gWAT	Y	6	0.00369736201137827	P55105	P34820
Bmp8btotal	5w	WT gWAT	Y	8	0.00140536864443688	P55105	P34820
Bmp8btotal	5w	WT gWAT	Y	10	1.74146660411794e-05	P55105	P34820
Bmp8btotal	5w	WT gWAT	Y	12	0.00107730762755702	P55105	P34820
Bmp8btotal	5w	WT gWAT	Y	14	0.00158637516707627	P55105	P34820
Bmp8btotal	5w	WT gWAT	Y	16	0.000371179424600552	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	4	0.97184607397141	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	6	1.63958726705036	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	8	1.3518531033789	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	12	2.89119847642149	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	14	2.09825706285173	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	16	3.57055357415201	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	18	2.69190092111109	P55105	P34820
Bmp8btotal	5w	TG gWAT	Z	20	3.42140573436588	P55105	P34820
Bmp8btotal	5w	WT gWAT	AA	6	0.000696762852781827	P55105	P34820
Bmp8btotal	5w	WT gWAT	AA	8	0.00197954545605672	P55105	P34820
Bmp8btotal	5w	WT gWAT	AA	10	0.00331732546500643	P55105	P34820
Bmp8btotal	5w	WT gWAT	AA	14	0.000483841164893385	P55105	P34820
Bmp8btotal	5w	WT gWAT	AA	16	0.00109042567306488	P55105	P34820
Erbb42	5w	WT BAT	P	8	0.0629229704785242	Q61527	Q15303
Erbb42	5w	WT BAT	P	10	0.0606006380081141	Q61527	Q15303
Erbb42	5w	WT BAT	P	14	0.0385249181714876	Q61527	Q15303
Erbb42	5w	WT BAT	P	16	0.065143422909289	Q61527	Q15303
Erbb42	5w	WT BAT	P	18	0.0545437350875587	Q61527	Q15303
Erbb42	5w	WT BAT	P	20	0.0739005992654588	Q61527	Q15303
Erbb42	5w	WT liver	P	261	0.0198325809436926	Q61527	Q15303
Erbb42	5w	WT liver	P	263	0.0282329633682666	Q61527	Q15303
Erbb42	5w	WT liver	P	265	0.0205321255623023	Q61527	Q15303
